@id,@type,dc:date,@context,dc:title,owl:sameAs,odpt:railway,odpt:operator,odpt:stationTitle,odpt:connectingRailway,odpt:stationCode,odpt:passengerSurvey,geo:lat,geo:long,odpt:stationTimetable,cdName,cdNum
urn:ucode:_00001C00000000000001000003102D0B,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,高野,odpt.Station:Toei.NipporiToneri.Koya,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Koya', 'ja': '高野'}",,NT007,['odpt.PassengerSurvey:Toei.Koya'],35.768351,139.770692,"['odpt.StationTimetable:Toei.NipporiToneri.Koya.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Koya.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.Koya.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Koya.Outbound.SaturdayHoliday']",NT,7
urn:ucode:_00001C00000000000001000003102D0C,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,江北,odpt.Station:Toei.NipporiToneri.Kohoku,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Kohoku', 'ja': '江北'}",,NT008,['odpt.PassengerSurvey:Toei.Kohoku'],35.773954,139.77029,"['odpt.StationTimetable:Toei.NipporiToneri.Kohoku.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Kohoku.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.Kohoku.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Kohoku.Outbound.SaturdayHoliday']",NT,8
urn:ucode:_00001C00000000000001000003102D0D,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西新井大師西,odpt.Station:Toei.NipporiToneri.NishiaraidaishiNishi,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Nishiaraidaishi-nishi', 'ja': '西新井大師西'}",,NT009,['odpt.PassengerSurvey:Toei.NishiaraidaishiNishi'],35.78151,139.770077,"['odpt.StationTimetable:Toei.NipporiToneri.NishiaraidaishiNishi.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiaraidaishiNishi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiaraidaishiNishi.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiaraidaishiNishi.Outbound.SaturdayHoliday']",NT,9
urn:ucode:_00001C00000000000001000003102D0E,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,谷在家,odpt.Station:Toei.NipporiToneri.Yazaike,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Yazaike', 'ja': '谷在家'}",,NT010,['odpt.PassengerSurvey:Toei.Yazaike'],35.788787,139.770036,"['odpt.StationTimetable:Toei.NipporiToneri.Yazaike.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Yazaike.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.Yazaike.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Yazaike.Outbound.SaturdayHoliday']",NT,10
urn:ucode:_00001C00000000000001000003102D0F,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,舎人公園,odpt.Station:Toei.NipporiToneri.ToneriKoen,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Toneri-koen', 'ja': '舎人公園'}",,NT011,['odpt.PassengerSurvey:Toei.ToneriKoen'],35.796384,139.770159,"['odpt.StationTimetable:Toei.NipporiToneri.ToneriKoen.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.ToneriKoen.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.ToneriKoen.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.ToneriKoen.Outbound.SaturdayHoliday']",NT,11
urn:ucode:_00001C00000000000001000003102D10,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,舎人,odpt.Station:Toei.NipporiToneri.Toneri,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Toneri', 'ja': '舎人'}",,NT012,['odpt.PassengerSurvey:Toei.Toneri'],35.80569000000001,139.770069,"['odpt.StationTimetable:Toei.NipporiToneri.Toneri.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Toneri.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.Toneri.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Toneri.Outbound.SaturdayHoliday']",NT,12
urn:ucode:_00001C00000000000001000003102D11,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,見沼代親水公園,odpt.Station:Toei.NipporiToneri.MinumadaiShinsuikoen,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Minumadai-shinsuikoen', 'ja': '見沼代親水公園'}",,NT013,['odpt.PassengerSurvey:Toei.MinumadaiShinsuikoen'],35.814541,139.77070700000002,"['odpt.StationTimetable:Toei.NipporiToneri.MinumadaiShinsuikoen.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.MinumadaiShinsuikoen.Inbound.SaturdayHoliday']",NT,13
urn:ucode:_00001C00000000000001000003102CC1,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新宿西口,odpt.Station:Toei.Oedo.ShinjukuNishiguchi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Shinjuku-nishiguchi', 'ja': '新宿西口'}",,E001,['odpt.PassengerSurvey:Toei.ShinjukuNishiguchi'],35.69336699999999,139.699121,"['odpt.StationTimetable:Toei.Oedo.ShinjukuNishiguchi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.ShinjukuNishiguchi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.ShinjukuNishiguchi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.ShinjukuNishiguchi.OuterLoop.SaturdayHoliday']",E,1
urn:ucode:_00001C00000000000001000003102CC2,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,東新宿,odpt.Station:Toei.Oedo.HigashiShinjuku,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Higashi-shinjuku', 'ja': '東新宿'}",['odpt.Railway:TokyoMetro.Fukutoshin'],E002,['odpt.PassengerSurvey:Toei.HigashiShinjuku'],35.697957,139.707434,"['odpt.StationTimetable:Toei.Oedo.HigashiShinjuku.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.HigashiShinjuku.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.HigashiShinjuku.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.HigashiShinjuku.OuterLoop.SaturdayHoliday']",E,2
urn:ucode:_00001C00000000000001000003102CC3,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,若松河田,odpt.Station:Toei.Oedo.WakamatsuKawada,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Wakamatsu-kawada', 'ja': '若松河田'}",,E003,['odpt.PassengerSurvey:Toei.WakamatsuKawada'],35.699188,139.718043,"['odpt.StationTimetable:Toei.Oedo.WakamatsuKawada.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.WakamatsuKawada.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.WakamatsuKawada.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.WakamatsuKawada.OuterLoop.SaturdayHoliday']",E,3
urn:ucode:_00001C00000000000001000003102CC4,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,牛込柳町,odpt.Station:Toei.Oedo.UshigomeYanagicho,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Ushigome-yanagicho', 'ja': '牛込柳町'}",,E004,['odpt.PassengerSurvey:Toei.UshigomeYanagicho'],35.699501,139.72503999999998,"['odpt.StationTimetable:Toei.Oedo.UshigomeYanagicho.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UshigomeYanagicho.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.UshigomeYanagicho.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UshigomeYanagicho.OuterLoop.SaturdayHoliday']",E,4
urn:ucode:_00001C00000000000001000003102CC5,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,牛込神楽坂,odpt.Station:Toei.Oedo.UshigomeKagurazaka,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Ushigome-kagurazaka', 'ja': '牛込神楽坂'}",,E005,['odpt.PassengerSurvey:Toei.UshigomeKagurazaka'],35.700911,139.735894,"['odpt.StationTimetable:Toei.Oedo.UshigomeKagurazaka.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UshigomeKagurazaka.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.UshigomeKagurazaka.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UshigomeKagurazaka.OuterLoop.SaturdayHoliday']",E,5
urn:ucode:_00001C00000000000001000003102CC6,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,飯田橋,odpt.Station:Toei.Oedo.Iidabashi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Iidabashi', 'ja': '飯田橋'}","['odpt.Railway:JR-East.ChuoSobuLocal', 'odpt.Railway:TokyoMetro.Namboku', 'odpt.Railway:TokyoMetro.Tozai', 'odpt.Railway:TokyoMetro.Yurakucho']",E006,['odpt.PassengerSurvey:Toei.Iidabashi'],35.702952,139.745257,"['odpt.StationTimetable:Toei.Oedo.Iidabashi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Iidabashi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Iidabashi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Iidabashi.OuterLoop.SaturdayHoliday']",E,6
urn:ucode:_00001C00000000000001000003102CC7,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,春日,odpt.Station:Toei.Oedo.Kasuga,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Kasuga', 'ja': '春日'}","['odpt.Railway:Toei.Mita', 'odpt.Railway:TokyoMetro.Marunouchi', 'odpt.Railway:TokyoMetro.Namboku']",E007,['odpt.PassengerSurvey:Toei.Oedo.Kasuga'],35.708493,139.752487,"['odpt.StationTimetable:Toei.Oedo.Kasuga.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kasuga.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Kasuga.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kasuga.OuterLoop.SaturdayHoliday']",E,7
urn:ucode:_00001C00000000000001000003102CC8,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,本郷三丁目,odpt.Station:Toei.Oedo.HongoSanchome,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Hongo-sanchome', 'ja': '本郷三丁目'}",['odpt.Railway:TokyoMetro.Marunouchi'],E008,['odpt.PassengerSurvey:Toei.HongoSanchome'],35.70751,139.760524,"['odpt.StationTimetable:Toei.Oedo.HongoSanchome.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.HongoSanchome.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.HongoSanchome.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.HongoSanchome.OuterLoop.SaturdayHoliday']",E,8
urn:ucode:_00001C00000000000001000003102CC9,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,上野御徒町,odpt.Station:Toei.Oedo.UenoOkachimachi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Ueno-okachimachi', 'ja': '上野御徒町'}","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:TokyoMetro.Ginza', 'odpt.Railway:TokyoMetro.Hibiya']",E009,['odpt.PassengerSurvey:Toei.UenoOkachimachi'],35.707949,139.773351,"['odpt.StationTimetable:Toei.Oedo.UenoOkachimachi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UenoOkachimachi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.UenoOkachimachi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.UenoOkachimachi.OuterLoop.SaturdayHoliday']",E,9
urn:ucode:_00001C00000000000001000003102CCA,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新御徒町,odpt.Station:Toei.Oedo.ShinOkachimachi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Shin-okachimachi', 'ja': '新御徒町'}",['odpt.Railway:MIR.TsukubaExpress'],E010,['odpt.PassengerSurvey:Toei.ShinOkachimachi'],35.707009,139.782166,"['odpt.StationTimetable:Toei.Oedo.ShinOkachimachi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.ShinOkachimachi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.ShinOkachimachi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.ShinOkachimachi.OuterLoop.SaturdayHoliday']",E,10
urn:ucode:_00001C00000000000001000003102CCB,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,蔵前,odpt.Station:Toei.Oedo.Kuramae,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Kuramae', 'ja': '蔵前'}",['odpt.Railway:Toei.Asakusa'],E011,['odpt.PassengerSurvey:Toei.Oedo.Kuramae'],35.705587,139.79224399999998,"['odpt.StationTimetable:Toei.Oedo.Kuramae.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kuramae.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Kuramae.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kuramae.OuterLoop.SaturdayHoliday']",E,11
urn:ucode:_00001C00000000000001000003102CCC,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,両国,odpt.Station:Toei.Oedo.Ryogoku,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Ryogoku', 'ja': '両国'}",['odpt.Railway:JR-East.ChuoSobuLocal'],E012,['odpt.PassengerSurvey:Toei.Ryogoku'],35.696807,139.797469,"['odpt.StationTimetable:Toei.Oedo.Ryogoku.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Ryogoku.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Ryogoku.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Ryogoku.OuterLoop.SaturdayHoliday']",E,12
urn:ucode:_00001C00000000000001000003102CCD,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,森下,odpt.Station:Toei.Oedo.Morishita,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Morishita', 'ja': '森下'}",['odpt.Railway:Toei.Shinjuku'],E013,['odpt.PassengerSurvey:Toei.Oedo.Morishita'],35.68792600000001,139.798251,"['odpt.StationTimetable:Toei.Oedo.Morishita.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Morishita.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Morishita.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Morishita.OuterLoop.SaturdayHoliday']",E,13
urn:ucode:_00001C00000000000001000003102CCE,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,清澄白河,odpt.Station:Toei.Oedo.KiyosumiShirakawa,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Kiyosumi-shirakawa', 'ja': '清澄白河'}",['odpt.Railway:TokyoMetro.Hanzomon'],E014,['odpt.PassengerSurvey:Toei.KiyosumiShirakawa'],35.682355,139.79875800000002,"['odpt.StationTimetable:Toei.Oedo.KiyosumiShirakawa.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.KiyosumiShirakawa.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.KiyosumiShirakawa.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.KiyosumiShirakawa.OuterLoop.SaturdayHoliday']",E,14
urn:ucode:_00001C00000000000001000003102CCF,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,門前仲町,odpt.Station:Toei.Oedo.MonzenNakacho,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Monzen-nakacho', 'ja': '門前仲町'}",['odpt.Railway:TokyoMetro.Tozai'],E015,['odpt.PassengerSurvey:Toei.MonzenNakacho'],35.67277199999999,139.795124,"['odpt.StationTimetable:Toei.Oedo.MonzenNakacho.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.MonzenNakacho.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.MonzenNakacho.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.MonzenNakacho.OuterLoop.SaturdayHoliday']",E,15
urn:ucode:_00001C00000000000001000003102CD0,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,月島,odpt.Station:Toei.Oedo.Tsukishima,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Tsukishima', 'ja': '月島'}",['odpt.Railway:TokyoMetro.Yurakucho'],E016,['odpt.PassengerSurvey:Toei.Tsukishima'],35.66375700000001,139.78391200000002,"['odpt.StationTimetable:Toei.Oedo.Tsukishima.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Tsukishima.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Tsukishima.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Tsukishima.OuterLoop.SaturdayHoliday']",E,16
urn:ucode:_00001C00000000000001000003102CD1,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,勝どき,odpt.Station:Toei.Oedo.Kachidoki,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Kachidoki', 'ja': '勝どき'}",,E017,['odpt.PassengerSurvey:Toei.Kachidoki'],35.658934,139.77713799999998,"['odpt.StationTimetable:Toei.Oedo.Kachidoki.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kachidoki.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Kachidoki.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Kachidoki.OuterLoop.SaturdayHoliday']",E,17
urn:ucode:_00001C00000000000001000003102CD2,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,築地市場,odpt.Station:Toei.Oedo.Tsukijishijo,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Tsukijishijo', 'ja': '築地市場'}",,E018,['odpt.PassengerSurvey:Toei.Tsukijishijo'],35.664919,139.766929,"['odpt.StationTimetable:Toei.Oedo.Tsukijishijo.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Tsukijishijo.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Tsukijishijo.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Tsukijishijo.OuterLoop.SaturdayHoliday']",E,18
urn:ucode:_00001C00000000000001000003102CD3,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,汐留,odpt.Station:Toei.Oedo.Shiodome,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Shiodome', 'ja': '汐留'}",['odpt.Railway:Yurikamome.Yurikamome'],E019,['odpt.PassengerSurvey:Toei.Shiodome'],35.663193,139.760225,"['odpt.StationTimetable:Toei.Oedo.Shiodome.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Shiodome.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Shiodome.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Shiodome.OuterLoop.SaturdayHoliday']",E,19
urn:ucode:_00001C00000000000001000003102CD4,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,大門,odpt.Station:Toei.Oedo.Daimon,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Daimon', 'ja': '大門'}","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Asakusa', 'odpt.Railway:TokyoMonorail.HanedaAirport']",E020,['odpt.PassengerSurvey:Toei.Oedo.Daimon'],35.656671,139.755696,"['odpt.StationTimetable:Toei.Oedo.Daimon.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Daimon.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Daimon.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Daimon.OuterLoop.SaturdayHoliday']",E,20
urn:ucode:_00001C00000000000001000003102CD5,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,赤羽橋,odpt.Station:Toei.Oedo.Akabanebashi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Akabanebashi', 'ja': '赤羽橋'}",,E021,['odpt.PassengerSurvey:Toei.Akabanebashi'],35.654985,139.743989,"['odpt.StationTimetable:Toei.Oedo.Akabanebashi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Akabanebashi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Akabanebashi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Akabanebashi.OuterLoop.SaturdayHoliday']",E,21
urn:ucode:_00001C00000000000001000003102CD6,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,麻布十番,odpt.Station:Toei.Oedo.AzabuJuban,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Azabu-juban', 'ja': '麻布十番'}",['odpt.Railway:TokyoMetro.Namboku'],E022,['odpt.PassengerSurvey:Toei.AzabuJuban'],35.656448,139.73633,"['odpt.StationTimetable:Toei.Oedo.AzabuJuban.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.AzabuJuban.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.AzabuJuban.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.AzabuJuban.OuterLoop.SaturdayHoliday']",E,22
urn:ucode:_00001C00000000000001000003102CD7,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,六本木,odpt.Station:Toei.Oedo.Roppongi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Roppongi', 'ja': '六本木'}",['odpt.Railway:TokyoMetro.Hibiya'],E023,['odpt.PassengerSurvey:Toei.Roppongi'],35.664106,139.731354,"['odpt.StationTimetable:Toei.Oedo.Roppongi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Roppongi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Roppongi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Roppongi.OuterLoop.SaturdayHoliday']",E,23
urn:ucode:_00001C00000000000001000003102CD8,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,青山一丁目,odpt.Station:Toei.Oedo.AoyamaItchome,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Aoyama-itchome', 'ja': '青山一丁目'}","['odpt.Railway:TokyoMetro.Ginza', 'odpt.Railway:TokyoMetro.Hanzomon']",E024,['odpt.PassengerSurvey:Toei.AoyamaItchome'],35.673067,139.723925,"['odpt.StationTimetable:Toei.Oedo.AoyamaItchome.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.AoyamaItchome.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.AoyamaItchome.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.AoyamaItchome.OuterLoop.SaturdayHoliday']",E,24
urn:ucode:_00001C00000000000001000003102CD9,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,国立競技場,odpt.Station:Toei.Oedo.KokuritsuKyogijo,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Kokuritsu-kyogijo', 'ja': '国立競技場'}",,E025,['odpt.PassengerSurvey:Toei.KokuritsuKyogijo'],35.679896,139.714667,"['odpt.StationTimetable:Toei.Oedo.KokuritsuKyogijo.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.KokuritsuKyogijo.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.KokuritsuKyogijo.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.KokuritsuKyogijo.OuterLoop.SaturdayHoliday']",E,25
urn:ucode:_00001C00000000000001000003102CDA,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,代々木,odpt.Station:Toei.Oedo.Yoyogi,odpt.Railway:Toei.Oedo,odpt.Operator:Toei,"{'en': 'Yoyogi', 'ja': '代々木'}","['odpt.Railway:JR-East.ChuoSobuLocal', 'odpt.Railway:JR-East.Yamanote']",E026,['odpt.PassengerSurvey:Toei.Yoyogi'],35.683505,139.701603,"['odpt.StationTimetable:Toei.Oedo.Yoyogi.InnerLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Yoyogi.InnerLoop.SaturdayHoliday', 'odpt.StationTimetable:Toei.Oedo.Yoyogi.OuterLoop.Weekday', 'odpt.StationTimetable:Toei.Oedo.Yoyogi.OuterLoop.SaturdayHoliday']",E,26
